,pol_id,regeneration_%_se,degeneration_%_se,forest_cover_2023_%_se,forest_formation_se,soybean_se,forest_plantation_se,urban_area_se,regeneration_%_ex,degeneration_%_ex,forest_cover_2023_%_ex,forest_formation_ex,soybean_ex,forest_plantation_ex,urban_area_ex,proximity_index,txalfabeti_imputed,ex_score,se_score,ca_score,vulnerability_raw
28,28,0.30717995032738765,48.15384251484259,0.3204780619903672,10.630820245021146,24.311498520739434,0.1767170343307587,0.1389909258781248,14.399953332134228,48.28926832313647,31.979611328772194,13.725255631109473,9.506883355462564,17.306163928445795,2.9885713676575274,0.9016348159636824,0.2916055668703317,19.52272174367559,18.195262248947728,30.82492919391023,6.893054798713088
29,29,0.2638307251487767,3.099701518177328,0.6197292765713819,94.22806926316885,0.8455098538817534,0.0,0.0,11.719983369286204,12.07010582010582,29.502551252911264,39.96253061030408,25.98816005325599,0.16214545540999978,1.1958821711324028,0.9697014318476908,0.8553021045485409,9.854073374976053,,38.94035632559681,
30,30,0.15841584158415842,7.0594774874930515,0.8948283355063016,40.766365087812666,0.0,5.055880787653007,0.0,27.861364857603437,16.390185563828556,62.10890493381468,29.25475777074184,0.15149967657372415,1.770333299288462,17.325434923228816,0.9457891082002466,0.2981466395112009,8.90936336572989,,36.82006619800995,
31,31,0.4120552108395593,17.69890424011434,0.29290571460086634,63.65423642820903,7.229832572298325,0.7673769660071029,0.0,16.489948910169186,21.53329127287038,35.1914390841811,47.68200342041185,13.669249988874125,1.5236091066876045,0.07343077480593295,0.5867852857153416,0.8467379497623919,9.19989528580951,,36.99314765682895,
32,32,0.2549965541006203,88.88888888888889,0.13838518801297958,22.968980797636632,0.0,10.19202363367799,1.255539143279173,6.9791921204488645,31.455151834298757,9.682503368158825,4.191883690229225,0.6206388122138975,1.1555540315805717,6.316114320983421,0.8488477904430931,0.9158180583842497,9.886864749769162,,31.043428529654815,
33,33,0.023383133801655617,27.537455934195066,0.19750435335878377,23.041421483789083,69.72308757355486,1.0084227529710397,0.08307372793354102,2.373800489841805,33.25398924446795,12.594983920441006,15.215514681133307,75.58150355396282,0.7998891242798027,0.44904666679866156,0.9321407275099267,0.8595179904955876,27.521107147377307,24.588009997163628,25.853079811829467,26.256037332711465
34,34,0.3209575978900385,23.3199179892171,0.33334494516050717,17.73528926982034,9.44783253667381,1.5131036756222187,1.9746167792978406,17.033204924675555,43.18281744635948,36.396917005430105,7.214662975398088,17.169430209499126,1.7642742141328462,4.5512556203490995,0.08426646461743847,0.7922471147318388,16.66694437258514,9.063867745202742,34.868550038086255,-9.137737920298374
35,35,0.0,6.666666666666667,0.5783475783475784,63.013698630136986,0.0,0.0,0.0,25.440296620881437,31.811313317127656,43.80031316201529,6.376472274649402,1.4740664643906636,4.037556442172158,0.8624602814344077,0.9124774729347908,0.3062661235573665,9.546349126281221,,27.59099159045593,
36,36,0.1521700724338967,26.42339994207935,0.33330175664144296,45.28645134353285,18.445617488294413,2.752676627598342,0.0,10.279261886589145,29.839482415920305,30.947211167426726,36.22740440063722,29.829341267320775,1.1160384236085843,0.2395368183390314,0.5893908929120613,0.8344806517311625,15.256099731297173,,31.085466994858322,
37,37,0.0,12.5,0.0220089987531848,1.8867924528301887,46.38364779874214,0.0,14.150943396226415,3.130022193311395,25.800089645898698,15.235896696003461,18.910192130279572,66.94877862901608,1.1672215314267378,0.3810517026994505,0.9195740089392189,0.8537746096401908,23.57428537726024,,22.272922360585763,
38,38,0.3815061533250536,21.140329116017533,0.5580651465128,19.37605655447979,0.018441678192715538,6.6113416320885205,0.5532503457814661,9.995225734934998,36.34892772219481,27.995727676578742,6.894494666538736,1.2381472844610013,5.740336708202447,4.344361799318352,0.9420331134528175,0.3544738628649031,11.917943378544152,7.0808406930200585,37.150129660627144,-18.151345589062934
39,39,0.211761686107863,40.327210103329506,0.36560207823960883,4.959605546424686,5.063774624412602,12.180837519387023,0.05671427579342114,13.253991178040076,36.86157647869645,32.453250052528034,11.506211421150393,5.51510040202201,8.442979619501948,0.5910810097633916,0.898440548664646,0.2589952477936164,12.85268437749595,14.407134130730638,28.9570492947527,-1.697230786526113
40,40,0.020408163265306124,70.60185185185185,0.37873504273504277,24.031620553359684,0.0,72.41106719367589,0.0,20.768352985926207,51.53564593745935,39.42031559937235,21.313967839447653,5.496628329189547,32.39487005205073,0.0,0.5049882160391488,0.7515987780040745,,,27.923642802309118,
41,41,0.685595567867036,12.592592592592592,0.6084631115305962,0.0,0.0,0.25175205824317887,2.163706878954889,8.539356758519485,37.004460551993304,18.481824555122984,2.139714754663529,0.015363976346971047,1.6668040680811518,12.029244017417504,0.9742093145948563,0.25757298031228615,12.678968153459733,,44.89394124501997,
42,42,0.03217783983071184,49.5136186770428,0.1141783740530134,8.102850236346928,63.61747394388934,0.018212372823828406,0.08775052360571868,4.729784736428836,46.71936531662307,14.97281101627281,15.405661740795606,48.2625465187701,1.2616974383061748,0.5249846442894822,0.6896751107756037,0.7932247114731839,24.192148479497206,28.30926387934042,24.123342613145976,28.37806974569165
43,43,0.010084033613445379,32.323232323232325,0.06556204212454214,6.095551894563426,23.476112026359143,0.0,45.46952224052718,3.984351489617815,23.601604909133822,7.652747252747252,9.660257606869518,65.78495426544708,0.0,1.1312301661377637,0.8796967133719537,0.3544738628649031,,,19.569845554393424,
44,44,0.0,100.0,0.0,0.0,0.0,0.0,100.0,12.723679482572765,50.453093080509134,21.83589485176787,25.983421250941973,0.10980729895575413,10.537194531165897,22.58585423619335,0.86957158672152,0.3544738628649031,20.921487286706032,,18.213092896680394,
45,45,0.39433167850185386,34.90046271387065,0.5479574704944693,27.697928675021384,4.997025026960693,13.067569075155255,0.0018593581495667695,29.75195082858615,33.836391914642164,43.470952074337234,28.082322153075545,7.587766633254976,7.363855177671115,0.29986132117135317,0.6412735934657232,0.31785471826204903,12.271968761684903,13.241729043534042,36.955964390776685,-11.44226658555774
